step,p_min,p_1pct,p_5pct,p_med,w_med,w_95pct,w_99pct,w_max,ess,ess_ratio,dy_max,dy_mean,dy_std,top1_ratio,grad_norm,is_clipped,act_mean,act_std,na_mean,na_std,na_min,na_max,na_95pct,na_99pct,ra_mean,ra_std,ra_min,ra_max,ra_95pct,ra_99pct
127,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05354396253824234,0.015924721956253052,0.011175491847097874,0.003283512645300555,0.022365601733326912,0,0.0,0.0,0.00799999013543129,0.9730246067047119,-2.6771981716156006,2.6355443000793457,1.5167155265808105,2.0191001892089844,0.003437688574194908,0.49427980184555054,-1.360597014427185,1.3381850719451904,0.7698392868041992,1.025042176246643
128,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,693.0,1.0,0.06048135086894035,0.016757359728217125,0.011823129840195179,0.005208140110611387,0.019524993374943733,0,0.0,0.0,-0.021445810794830322,1.0256913900375366,-2.932701349258423,3.0240676403045654,1.5739071369171143,2.149568796157837,-0.011520275846123695,0.5210336446762085,-1.4903881549835205,1.5355483293533325,0.7988916635513306,1.091317892074585
129,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.054110925644636154,0.01650773175060749,0.01106556598097086,0.0032010879279580832,0.01791134849190712,0,0.0,0.0,0.016451431438326836,0.9938687682151794,-2.7055463790893555,2.290088653564453,1.5492806434631348,1.9850975275039673,-0.025228027254343033,0.5011377930641174,-1.397739291191101,1.1212066411972046,0.7476694583892822,0.9674211740493774
130,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06606582552194595,0.016430532559752464,0.011434848420321941,0.003926677817754639,0.014176394790410995,0,0.0,0.0,-0.005821314640343189,1.0012098550796509,-3.3032913208007812,3.131211280822754,1.6822879314422607,2.0744967460632324,-0.03645860031247139,0.5048394203186035,-1.6991398334503174,1.5453253984451294,0.8147356510162354,1.0124988555908203
131,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06248115003108978,0.016281697899103165,0.01175541803240776,0.0037475666515466464,0.0120351891964674,0,0.0,0.0,-0.0416516438126564,1.0035537481307983,-3.1240575313568115,2.791837692260742,1.53310227394104,1.9330486059188843,-0.05452530086040497,0.50602126121521,-1.608764886856079,1.3742032051086426,0.7395119071006775,0.9411765933036804
132,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,786.0,1.0,0.06553194671869278,0.0164117980748415,0.01149666216224432,0.005080124463008625,0.027270402759313583,0,0.0,0.0,0.04041475057601929,1.001510500907898,-3.012911558151245,3.276597261428833,1.6145505905151367,2.101752758026123,-0.013145022094249725,0.5049910545349121,-1.5527218580245972,1.6186332702636719,0.7805805206298828,1.0262422561645508
133,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05989636853337288,0.016833366826176643,0.010587786324322224,0.0034747978820798588,0.03162170946598053,0,0.0,0.0,0.019211813807487488,0.9944755434989929,-2.9948184490203857,2.695960521697998,1.5026439428329468,1.9043562412261963,0.06325673311948776,0.5012149810791016,-1.4558124542236328,1.4123361110687256,0.8109054565429688,1.0133681297302246
134,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05503944680094719,0.016509493812918663,0.011113003827631474,0.003255669760419371,0.020670827478170395,0,0.0,0.0,0.004292353987693787,0.9953910112380981,-2.7519724369049072,2.556161403656006,1.5299088954925537,1.9786598682403564,0.05573733523488045,0.5016763806343079,-1.3334182500839233,1.3418774604797363,0.8246469497680664,1.0508171319961548
135,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.060265909880399704,0.017015915364027023,0.011028376407921314,0.0034587282763523016,0.010172135196626186,0,0.0,0.0,0.0043400004506111145,1.0142016410827637,-3.0132956504821777,2.8294270038604736,1.551463007926941,2.0388197898864746,0.05576135218143463,0.5111569166183472,-1.4651249647140503,1.4796031713485718,0.8355101943016052,1.0811376571655273
136,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,713.0,1.0,0.0652952790260315,0.016816891729831696,0.010650102980434895,0.005445609689481147,0.01824161782860756,0,0.0,0.0,-0.039989326149225235,0.99497389793396,-3.2647640705108643,2.922933578491211,1.4542609453201294,1.8517212867736816,0.033419400453567505,0.5014661550521851,-1.591864824295044,1.5267304182052612,0.7865205407142639,0.9868402481079102
137,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07047155499458313,0.01663469523191452,0.011661097407341003,0.004137128872211804,0.00822245329618454,0,0.0,0.0,0.05115833878517151,1.014786720275879,-3.50697660446167,3.5235776901245117,1.5756498575210571,2.1429784297943115,-0.009691931307315826,0.5049766898155212,-1.7802858352661133,1.7182483673095703,0.7489233016967773,1.0312366485595703
138,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06816966086626053,0.016401737928390503,0.01105442177504301,0.004058834175400108,0.019448716193437576,0,0.0,0.0,0.0003220411017537117,0.9892929792404175,-3.4084830284118652,2.861948013305664,1.5147384405136108,2.06970477104187,-0.034989017993211746,0.4922904968261719,-1.7312736511230469,1.3890092372894287,0.7186127305030823,0.9947742819786072
139,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06432340294122696,0.016602324321866035,0.01118589285761118,0.003783555962827481,0.016793102025985718,0,0.0,0.0,0.004245176911354065,1.0012787580490112,-3.216170072555542,2.491527795791626,1.4888334274291992,2.1306779384613037,-0.033036794513463974,0.4982548654079437,-1.6355751752853394,1.2046812772750854,0.7057217955589294,1.025115728378296
140,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,585.0,1.0,0.05666312202811241,0.016120443120598793,0.011495618149638176,0.006008522161306108,0.02482127957046032,0,0.0,0.0,-0.09754353016614914,0.9857109785079956,-2.833156108856201,2.807183027267456,1.4899245500564575,1.986789345741272,-0.08368874341249466,0.4905080497264862,-1.444980263710022,1.3617571592330933,0.706264853477478,0.9535139799118042
141,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07628767937421799,0.015962839126586914,0.011518850922584534,0.004667069955293966,0.019950641319155693,0,0.0,0.0,-0.0029009487479925156,0.98455810546875,-3.8143839836120605,2.570434331893921,1.5242195129394531,1.9964299201965332,0.009157350286841393,0.4962937533855438,-1.9121261835098267,1.3063181638717651,0.7789446115493774,1.0169754028320312
142,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06301621347665787,0.016600845381617546,0.011547435075044632,0.0037069962136652623,0.016288572922348976,0,0.0,0.0,-0.006883993744850159,1.0114120244979858,-3.150810718536377,2.747598171234131,1.4881112575531006,2.029632806777954,0.007149586454033852,0.5098302364349365,-1.5776337385177612,1.3956224918365479,0.7607433199882507,1.0337121486663818
143,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07081092149019241,0.016520459204912186,0.011578977108001709,0.00418579711738307,0.014587825164198875,0,0.0,0.0,-0.012013002298772335,1.0089689493179321,-3.540546178817749,3.1414568424224854,1.5625534057617188,2.134176731109619,0.004564172588288784,0.5085987448692322,-1.7740906476974487,1.5941579341888428,0.7982679009437561,1.0864105224609375
144,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,682.0,1.0,0.05904717370867729,0.01642717979848385,0.011188721284270287,0.005270498888598048,0.02126539684832096,0,0.0,0.0,0.0327288955450058,0.9937390089035034,-2.9523587226867676,2.5951743125915527,1.552295446395874,2.1898670196533203,0.02711755782365799,0.5009216666221619,-1.4775984287261963,1.3187891244888306,0.7930971384048462,1.1144826412200928
145,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06411029398441315,0.01636790856719017,0.011482497677206993,0.003825028024328776,0.009078457951545715,0,0.0,0.0,-0.030399929732084274,0.9995599985122681,-3.0476133823394775,3.205514907836914,1.501194715499878,2.336171865463257,-0.005849462002515793,0.5050804018974304,-1.5304555892944336,1.6292670965194702,0.7680695056915283,1.1899856328964233
146,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06911130249500275,0.016214832663536072,0.011332022026181221,0.004162331350760781,0.00957673043012619,0,0.0,0.0,-0.03290557488799095,0.9888870716094971,-3.4555652141571045,2.862093925476074,1.5164494514465332,2.184833288192749,-0.00711557362228632,0.4996873140335083,-1.736594796180725,1.4557355642318726,0.7757777571678162,1.1135139465332031
147,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06447719782590866,0.016654783859848976,0.011205037124454975,0.0037806562986182697,0.011419557966291904,0,0.0,0.0,-0.01010144129395485,1.0039485692977905,-3.019576072692871,3.223860025405884,1.4977449178695679,2.2554755210876465,0.004407418891787529,0.5072978734970093,-1.5162882804870605,1.6385369300842285,0.7663263082504272,1.1492096185684204
148,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,738.0,1.0,0.059329841285943985,0.017068294808268547,0.010821330361068249,0.004710062840581714,0.020693419501185417,0,0.0,0.0,0.10185452550649643,1.0058178901672363,-2.7911999225616455,2.966492176055908,1.6170734167099,2.1053414344787598,0.060979075729846954,0.5082425475120544,-1.400889277458191,1.5084882974624634,0.8266233205795288,1.073346495628357
149,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06474323570728302,0.016299664974212646,0.010906840674579144,0.003878964151743106,0.02565448358654976,0,0.0,0.0,0.0005597751587629318,0.9809406995773315,-3.237161874771118,2.6962382793426514,1.5078870058059692,2.014112949371338,-0.04704856127500534,0.47370830178260803,-1.6105841398239136,1.2547276020050049,0.680858314037323,0.9253209233283997
150,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.060975976288318634,0.017361890524625778,0.011474343948066235,0.0034297446905105773,0.024189883843064308,0,0.0,0.0,-0.022046035155653954,1.04066801071167,-2.9307363033294678,3.0487987995147705,1.5866883993148804,2.210817813873291,-0.05796518176794052,0.5025513768196106,-1.462607502937317,1.4249833822250366,0.7189124226570129,1.0203120708465576
151,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05622296780347824,0.016777917742729187,0.010880385525524616,0.0032724705674145853,0.008817950263619423,0,0.0,0.0,0.05121979862451553,0.998881995677948,-2.7122747898101807,2.8111484050750732,1.5237420797348022,2.060750961303711,-0.022584211081266403,0.4823724031448364,-1.3571096658706665,1.310219168663025,0.6885148882865906,0.947843074798584
152,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,699.0,1.0,0.05968758091330528,0.01619705557823181,0.010581372305750847,0.005271943631669281,0.01274778600782156,0,0.0,0.0,-0.04355819895863533,0.9668582081794739,-2.9843790531158447,2.555875062942505,1.4098318815231323,1.802342176437378,-0.06835366040468216,0.46690770983695984,-1.4885121583938599,1.1869444847106934,0.6335062384605408,0.8230542540550232
153,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05545404925942421,0.01583153009414673,0.011445374228060246,0.003420663995069468,0.019330646842718124,0,0.0,0.0,-0.015224549919366837,0.976967453956604,-2.77270245552063,2.5809664726257324,1.5307327508926392,2.1626086235046387,0.04034993052482605,0.5002651214599609,-1.3716418743133545,1.3697532415390015,0.8319714665412903,1.155529260635376
154,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0615532249212265,0.01604902744293213,0.01112445443868637,0.003745433885378986,0.027619004249572754,0,0.0,0.0,0.005073100328445435,0.9766860604286194,-3.0776612758636475,2.726130723953247,1.5204652547836304,1.9492912292480469,0.05074352025985718,0.5001210570335388,-1.5277988910675049,1.444085955619812,0.8267139792442322,1.0462981462478638
155,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06400210410356522,0.016628321260213852,0.011616178788244724,0.0037587711838467383,0.025570539757609367,0,0.0,0.0,0.027172386646270752,1.0141639709472656,-3.2001054286956787,2.6445071697235107,1.6451234817504883,2.3923704624176025,0.062059663236141205,0.5193119049072266,-1.5904974937438965,1.402289867401123,0.8905462622642517,1.2731809616088867
156,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,704.0,1.0,0.0699458196759224,0.01701774075627327,0.012158733792603016,0.005838310557196866,0.0196762103587389,0,0.0,0.0,-0.02475772239267826,1.0459502935409546,-3.497291088104248,3.3968234062194824,1.5693271160125732,2.4782330989837646,0.035468388348817825,0.5355884432792664,-1.7426741123199463,1.7875202894210815,0.8517341017723083,1.3171476125717163
157,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.060998909175395966,0.015566745772957802,0.011372183449566364,0.0038266987917975745,0.025042295455932617,0,0.0,0.0,-0.017433740198612213,0.96406090259552,-3.049945592880249,2.8431594371795654,1.4315030574798584,2.233994245529175,-0.05031570792198181,0.4825986325740814,-1.5683588981628418,1.381666898727417,0.675006628036499,1.0767253637313843
158,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.08411534130573273,0.016179099678993225,0.011806955561041832,0.005077160634626313,0.020048264414072037,0,0.0,0.0,0.010518715716898441,1.0017223358154297,-4.2057671546936035,3.8299224376678467,1.5313397645950317,2.1760146617889404,-0.03632301092147827,0.5014516115188599,-2.1469509601593018,1.8756299018859863,0.7249839305877686,1.0477012395858765
159,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07240478694438934,0.01656174287199974,0.011841128580272198,0.004269345339850856,0.011418216861784458,0,0.0,0.0,0.02261187881231308,1.0180460214614868,-3.6202392578125,3.2786757946014404,1.6564674377441406,2.237006664276123,-0.03026929870247841,0.5096230506896973,-1.853841781616211,1.5996817350387573,0.7876214981079102,1.0782331228256226
160,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,639.0,1.0,0.07535942643880844,0.016559895128011703,0.0120967086404562,0.007121625821381131,0.01134358812123537,0,0.0,0.0,-0.025154322385787964,1.0255935192108154,-3.31123948097229,3.7679712772369385,1.6231133937835693,2.070624351501465,-0.054180555045604706,0.5134011507034302,-1.699159860610962,1.8446178436279297,0.7709247469902039,0.9949439764022827
161,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0678030401468277,0.016367383301258087,0.011411088518798351,0.004045479058848512,0.011954600922763348,0,0.0,0.0,-0.003837098367512226,0.997948169708252,-3.3901522159576416,3.291473150253296,1.6329237222671509,2.22218656539917,-0.0030249871779233217,0.49263131618499756,-1.6746597290039062,1.6236857175827026,0.8049524426460266,1.0958386659622192
162,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06326479464769363,0.01607130467891693,0.010983956977725029,0.0038442445873225705,0.01680745743215084,0,0.0,0.0,-0.009395977482199669,0.9735903143882751,-3.1632397174835205,2.5055153369903564,1.4825491905212402,1.9730921983718872,-0.005769094452261925,0.48060721158981323,-1.562645673751831,1.2357022762298584,0.7307209968566895,0.9728747010231018
163,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07797302305698395,0.016783904284238815,0.011771338060498238,0.004536818671004429,0.019339995458722115,0,0.0,0.0,-0.0020446390844881535,1.0253506898880005,-3.0922911167144775,3.898651123046875,1.6198145151138306,2.2677419185638428,-0.0021401511039584875,0.5061583518981934,-1.5276223421096802,1.9234156608581543,0.7984811663627625,1.1183267831802368
164,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,604.0,1.0,0.06448080390691757,0.016634337604045868,0.011316666379570961,0.006417826677781796,0.028697140514850616,0,0.0,0.0,0.02590116858482361,1.0061787366867065,-3.2240402698516846,3.188005208969116,1.5150052309036255,2.001302719116211,0.01165513601154089,0.49669429659843445,-1.5926594734191895,1.5726094245910645,0.7467427253723145,0.9868006110191345
165,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07711218297481537,0.016238991171121597,0.0118820546194911,0.004637287217709717,0.007387095130980015,0,0.0,0.0,-0.0234304741024971,1.0061386823654175,-3.855609178543091,2.9225876331329346,1.5775679349899292,2.111900806427002,0.0076842112466692924,0.5055735111236572,-1.917942762374878,1.4880255460739136,0.8121680617332458,1.0806643962860107
166,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07119498401880264,0.016474824398756027,0.011588365770876408,0.004220157368482283,0.011988733895123005,0,0.0,0.0,0.00928244087845087,1.0073988437652588,-2.9367449283599854,3.559749126434326,1.6164889335632324,2.2986364364624023,0.02412208914756775,0.5062066912651062,-1.456223726272583,1.8081920146942139,0.8317254185676575,1.1744970083236694
167,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06349256634712219,0.016488127410411835,0.011371409520506859,0.003760551928062326,0.008653674274682999,0,0.0,0.0,0.01914372853934765,1.0016065835952759,-3.056180715560913,3.174628257751465,1.5594230890274048,2.243105173110962,0.029077276587486267,0.5032961368560791,-1.5162389278411865,1.614673137664795,0.8030504584312439,1.1465930938720703
168,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,661.0,1.0,0.05506918951869011,0.015920409932732582,0.01133645512163639,0.005233027141394208,0.021014409139752388,0,0.0,0.0,-0.007739121560007334,0.9776691198348999,-2.7474899291992188,2.7534594535827637,1.6080002784729004,2.147805690765381,0.015568943694233894,0.4912678003311157,-1.3611252307891846,1.4030405282974243,0.827459990978241,1.0987062454223633
169,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06633101403713226,0.01640518382191658,0.011638467200100422,0.003948531244684907,0.014343168586492538,0,0.0,0.0,-0.021486394107341766,1.0058108568191528,-3.3165507316589355,2.797513723373413,1.506256103515625,2.117068290710449,-0.031302668154239655,0.49182501435279846,-1.6425350904464722,1.3471421003341675,0.7157383561134338,1.0144155025482178
170,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06631379574537277,0.016435299068689346,0.011474361643195152,0.003940273060254992,0.007018216419965029,0,0.0,0.0,-0.008720330893993378,1.0025138854980469,-3.0568742752075195,3.3156898021698,1.5693690776824951,2.1793370246887207,-0.025060279294848442,0.4902128577232361,-1.5155575275421143,1.6005218029022217,0.746599555015564,1.0448638200759888
171,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06493102759122849,0.015878062695264816,0.011481458321213722,0.003993510282017533,0.009320704266428947,0,0.0,0.0,-0.0014346782118082047,0.980028510093689,-3.246551513671875,2.7090344429016113,1.4813188314437866,2.18032169342041,-0.021497715264558792,0.47921785712242126,-1.608306646347046,1.3038772344589233,0.7035444378852844,1.0453453063964844
172,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,710.0,1.0,0.07416502386331558,0.016623659059405327,0.011740333400666714,0.006283681391421924,0.01642013154923916,0,0.0,0.0,0.04563499614596367,1.017026424407959,-2.8819973468780518,3.7082512378692627,1.686497688293457,2.1683237552642822,0.0015185839729383588,0.49730920791625977,-1.4300456047058105,1.7924778461456299,0.8038735389709473,1.0394785404205322
173,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06831231713294983,0.016279399394989014,0.01165764220058918,0.004097893637321829,0.018065713346004486,0,0.0,0.0,-0.018712855875492096,1.001296877861023,-3.0972845554351807,3.415616035461426,1.6489951610565186,2.246084690093994,0.035681046545505524,0.4908391237258911,-1.4734450578689575,1.719200611114502,0.8531970977783203,1.1458923816680908
174,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06492668390274048,0.016396325081586838,0.01200825348496437,0.0038670229111262325,0.017051655799150467,0,0.0,0.0,-0.0101336520165205,1.0164389610290527,-3.067075729370117,3.2463343143463135,1.6338460445404053,2.0281448364257812,0.039886604994535446,0.49826177954673767,-1.4586366415023804,1.6362180709838867,0.8457709550857544,1.0390574932098389
175,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06503254175186157,0.016144538298249245,0.011478670872747898,0.003933735383528393,0.011846025474369526,0,0.0,0.0,0.04534059017896652,0.9897446036338806,-3.251627206802368,3.1338229179382324,1.6449153423309326,2.235337972640991,0.06708026677370071,0.48517611622810364,-1.5491043329238892,1.5810647010803223,0.8511971831321716,1.1406242847442627
176,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,686.0,1.0,0.05905063450336456,0.016097553074359894,0.011470813304185867,0.005347374498913668,0.016566820442676544,0,0.0,0.0,-0.024620994925498962,0.9884915351867676,-2.9525318145751953,2.738020181655884,1.5065749883651733,2.33139705657959,0.03278486430644989,0.48456186056137085,-1.402486801147461,1.3870408535003662,0.7833822965621948,1.1877127885818481
177,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06509492546319962,0.0163135826587677,0.011594366282224655,0.0038967076991816207,0.03373774513602257,0,0.0,0.0,-0.016042448580265045,1.0008989572525024,-3.254746198654175,3.1891510486602783,1.4560534954071045,2.059143304824829,-0.08722052723169327,0.4891231060028076,-1.6699227094650269,1.4791055917739868,0.6321689486503601,0.9268890619277954
178,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0615420937538147,0.016522448509931564,0.011288970708847046,0.0036374572991003133,0.02065320312976837,0,0.0,0.0,0.03310941904783249,1.000325083732605,-3.0771048069000244,2.9805221557617188,1.5964425802230835,2.2116878032684326,-0.06320080906152725,0.4888426661491394,-1.5831122398376465,1.3771520853042603,0.7007748484611511,1.0014351606369019
179,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06420182436704636,0.016384415328502655,0.01154813077300787,0.003826629931638427,0.02068351022899151,0,0.0,0.0,0.0007850341498851776,1.0025848150253296,-3.2100913524627686,2.877849817276001,1.5705572366714478,2.0363194942474365,-0.07899720966815948,0.48994702100753784,-1.6481006145477295,1.3269777297973633,0.6881250739097595,0.9157356023788452
180,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,693.0,1.0,0.06180154159665108,0.01621239259839058,0.011541319079697132,0.00550071248769942,0.007531715556979179,0,0.0,0.0,-0.026378631591796875,0.9951693415641785,-3.0900771617889404,2.662152051925659,1.4802616834640503,2.110180616378784,-0.09227165579795837,0.48632314801216125,-1.589451551437378,1.2215697765350342,0.6439990997314453,0.9518303275108337
181,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06793723255395889,0.016778957098722458,0.011636489070951939,0.003954057053464125,0.02438700944185257,0,0.0,0.0,-0.008598331362009048,1.021257758140564,-3.3968615531921387,3.0765020847320557,1.5672365427017212,2.1317145824432373,0.052280306816101074,0.5070940256118774,-1.6301237344741821,1.5841522216796875,0.8347434401512146,1.1150285005569458
182,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05780874565243721,0.016185667365789413,0.010789639316499233,0.003487891595717025,0.035366322845220566,0,0.0,0.0,0.03553985059261322,0.9722943305969238,-2.7193737030029297,2.890437364578247,1.5528502464294434,2.0616331100463867,0.07419663667678833,0.4827818274497986,-1.293724775314331,1.4917638301849365,0.8276000618934631,1.0802303552627563
183,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06798943877220154,0.01661226525902748,0.011674744077026844,0.003996802077603294,0.02149776555597782,0,0.0,0.0,-0.027787422761321068,1.015169382095337,-3.3994719982147217,3.3313066959381104,1.5603008270263672,2.2851428985595703,0.042752183973789215,0.5040709972381592,-1.6314198970794678,1.7106726169586182,0.8312995433807373,1.1912117004394531
184,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,690.0,1.0,0.06163274496793747,0.016115566715598106,0.011365702375769615,0.005542642388527922,0.013416723348200321,0,0.0,0.0,0.0012553201522678137,0.9864925146102905,-2.8106706142425537,3.081637382507324,1.548378586769104,2.271972894668579,0.05717303603887558,0.4898317754268646,-1.339057207107544,1.5867021083831787,0.8253796696662903,1.184672236442566
185,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07194194942712784,0.016392776742577553,0.011739767156541348,0.004285778491995903,0.008306866511702538,0,0.0,0.0,0.0282158013433218,1.008078932762146,-3.597097635269165,2.8277080059051514,1.591397762298584,2.1545543670654297,-0.02154727093875408,0.4985903799533844,-1.8146077394485474,1.3630664348602295,0.751594066619873,1.0301283597946167
186,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06239544227719307,0.016819901764392853,0.011566302739083767,0.00362267568219777,0.025865020230412483,0,0.0,0.0,0.005760787986218929,1.0209698677062988,-3.11977219581604,2.745577335357666,1.5292441844940186,2.0718605518341064,-0.03265339881181717,0.5049661993980408,-1.578525185585022,1.322445034980774,0.7208532691001892,0.989228367805481
187,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06859198212623596,0.016059795394539833,0.011391477659344673,0.004170934678777185,0.03261321038007736,0,0.0,0.0,0.007222265005111694,0.9847766757011414,-3.4295990467071533,2.719510555267334,1.5428258180618286,2.177381753921509,-0.03193056210875511,0.48706525564193726,-1.7317638397216797,1.309552550315857,0.727570652961731,1.0414185523986816
188,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,663.0,1.0,0.062138356268405914,0.01600247249007225,0.011280694976449013,0.005856783184208414,0.04063624516129494,0,0.0,0.0,-0.06363137811422348,0.9773663878440857,-3.1069178581237793,2.8167991638183594,1.4969918727874756,2.038501739501953,-0.06697439402341843,0.4834001660346985,-1.5721675157546997,1.3576710224151611,0.704901397228241,0.9727293252944946
189,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06750807166099548,0.01604950614273548,0.01171150989830494,0.00410765606400176,0.015403732657432556,0,0.0,0.0,0.035148169845342636,0.993105411529541,-3.375403642654419,2.989957571029663,1.5476856231689453,2.228877067565918,0.004308921284973621,0.4919793903827667,-1.6852612495422363,1.468106746673584,0.7536123991012573,1.0910711288452148
190,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06507717072963715,0.016106391325592995,0.01180646475404501,0.003945758131411939,0.0178558137267828,0,0.0,0.0,-0.015526100993156433,0.9987061023712158,-3.2538585662841797,2.955446243286133,1.6063886880874634,2.0542690753936768,-0.020794857293367386,0.49475401639938354,-1.6250483989715576,1.45100998878479,0.7826935648918152,1.0045711994171143
191,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07137100398540497,0.015922825783491135,0.01208337489515543,0.0043772535746613855,0.02888868749141693,0,0.0,0.0,-0.00580169539898634,0.9997233152389526,-3.5685501098632812,3.0648725032806396,1.5961717367172241,2.435784101486206,-0.015977438539266586,0.4952579438686371,-1.7809451818466187,1.5052192211151123,0.7776321768760681,1.1935718059539795
192,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,671.0,1.0,0.07824831455945969,0.016044067218899727,0.01238473504781723,0.00726838651060188,0.025698358193039894,0,0.0,0.0,-0.02109101414680481,1.0136563777923584,-3.5488691329956055,3.9124159812927246,1.5758492946624756,2.182321548461914,-0.023551691323518753,0.5021603107452393,-1.7711951732635498,1.925087809562683,0.7675645351409912,1.0680078268051147
