step,p_min,p_1pct,p_5pct,p_med,w_med,w_95pct,w_99pct,w_max,ess,ess_ratio,dy_max,dy_mean,dy_std,top1_ratio,grad_norm,is_clipped,act_mean,act_std,na_mean,na_std,na_min,na_max,na_95pct,na_99pct,ra_mean,ra_std,ra_min,ra_max,ra_95pct,ra_99pct
11,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05241088196635246,0.016477234661579132,0.010897061787545681,0.003106255568454767,0.058308567851781845,0,0.0,0.0,0.03980885446071625,0.9872639775276184,-2.620544195175171,2.4853060245513916,1.5255146026611328,2.0069077014923096,-0.13777104020118713,0.6450315117835999,-1.8759195804595947,1.460000991821289,0.8329187035560608,1.1474382877349854
12,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,876.0,1.0,0.060203298926353455,0.01694057695567608,0.01131676696240902,0.004056840891840406,0.06950213760137558,0,0.0,0.0,-0.055653154850006104,1.017521619796753,-3.010164976119995,2.633859634399414,1.454557180404663,1.9331940412521362,-0.20014137029647827,0.6648003458976746,-2.130479335784912,1.5570588111877441,0.7865585088729858,1.0992772579193115
13,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05686819553375244,0.01560517493635416,0.010935506783425808,0.003558777612390217,0.047581981867551804,0,0.0,0.0,-0.01349073089659214,0.9529848098754883,-2.843409776687622,2.5926742553710938,1.4579097032546997,2.008542060852051,-0.13617698848247528,0.6228586435317993,-1.9857757091522217,1.5671789646148682,0.8255114555358887,1.185397744178772
14,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06129950284957886,0.01691724918782711,0.011992155574262142,0.0035385655839730978,0.028812682256102562,0,0.0,0.0,0.020990565419197083,1.0369528532028198,-3.0649752616882324,2.8025968074798584,1.5967015027999878,2.1789283752441406,-0.11364045739173889,0.6777390241622925,-2.1305880546569824,1.7043817043304443,0.91622394323349,1.2967599630355835
15,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,776.0,1.0,0.05577612668275833,0.016703275963664055,0.011405334807932377,0.004303134945647871,0.02237951010465622,0,0.0,0.0,-0.00989663228392601,1.0116841793060303,-2.788806438446045,2.536864995956421,1.4877198934555054,2.048579216003418,-0.13382793962955475,0.6612237691879272,-1.9500877857208252,1.530702829360962,0.8449950218200684,1.211565375328064
16,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05956951528787613,0.016316426917910576,0.011564010754227638,0.003565324385417957,0.04071563482284546,0,0.0,0.0,-0.04681941121816635,0.9991680979728699,-2.97847580909729,2.7188572883605957,1.4135478734970093,1.9608116149902344,0.08445198833942413,0.6355630159378052,-1.7803516387939453,1.8436774015426636,1.0133801698684692,1.3614904880523682
17,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.053086332976818085,0.016401488333940506,0.011763675138354301,0.003160818152118192,0.061534129083156586,0,0.0,0.0,0.008785147219896317,1.009486198425293,-2.5878243446350098,2.6543166637420654,1.5679996013641357,1.9728211164474487,0.11982161551713943,0.6421262621879578,-1.5318613052368164,1.8026235103607178,1.1116257905960083,1.3691295385360718
18,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,879.0,1.0,0.05566808208823204,0.01624167710542679,0.011298266239464283,0.003899298563296267,0.07922691851854324,0,0.0,0.0,0.044308364391326904,0.9886319041252136,-2.7834041118621826,2.6888046264648438,1.4774073362350464,2.0387043952941895,0.14241763949394226,0.6288610100746155,-1.6562681198120117,1.8245611190795898,1.054000735282898,1.4110374450683594
19,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05407779663801193,0.01634582132101059,0.01132945530116558,0.0032308164418405312,0.03994116187095642,0,0.0,0.0,-0.007512793876230717,0.9947122931480408,-2.682971954345703,2.703889846801758,1.4585598707199097,1.9917070865631104,0.07326635718345642,0.6350846886634827,-1.6349091529846191,1.8043904304504395,1.009296178817749,1.3496897220611572
20,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.050422146916389465,0.016399510204792023,0.010999693535268307,0.003002551736798108,0.019506370648741722,0,0.0,0.0,-0.010946417227387428,0.9876134395599365,-2.5211074352264404,2.510479688644409,1.4670484066009521,1.9844179153442383,0.07107412815093994,0.630552351474762,-1.5315650701522827,1.6809055805206299,1.0147156715393066,1.3450359106063843
21,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,858.0,1.0,0.04872191697359085,0.017117327079176903,0.011148800142109394,0.003317425163242595,0.017130237072706223,0,0.0,0.0,0.022030524909496307,1.0215749740600586,-2.436095952987671,2.4183743000030518,1.5058027505874634,1.925452470779419,0.09212861210107803,0.6522355079650879,-1.4772884845733643,1.6220999956130981,1.0394588708877563,1.3073887825012207
22,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05815485864877701,0.016849910840392113,0.011005203239619732,0.003370454282348873,0.015178095549345016,0,0.0,0.0,0.048742230981588364,1.005435585975647,-2.907742977142334,2.245777130126953,1.5277433395385742,1.9561220407485962,-0.022914953529834747,0.6503776907920837,-1.9353517293930054,1.398262619972229,0.9337940812110901,1.2108957767486572
23,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05635957047343254,0.016791392117738724,0.010800709016621113,0.0032777891585485442,0.03834076598286629,0,0.0,0.0,-0.04205339029431343,0.9977145195007324,-2.817978620529175,2.2539966106414795,1.3808684349060059,1.7953580617904663,-0.08164715021848679,0.6453832387924194,-1.877286672592163,1.4035794734954834,0.8387863039970398,1.1069037914276123
24,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,917.0,1.0,0.057636797428131104,0.016747357323765755,0.010742910206317902,0.00375304867162527,0.04020872712135315,0,0.0,0.0,-0.007469266187399626,0.9951984882354736,-2.8818399906158447,2.4675896167755127,1.3955069780349731,1.91204833984375,-0.05927600711584091,0.6437556743621826,-1.9185961484909058,1.541744589805603,0.8482553958892822,1.1823862791061401
25,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05454348027706146,0.016846399754285812,0.010476402938365936,0.003161810133617238,0.032603919506073,0,0.0,0.0,0.0434972308576107,0.9913073778152466,-2.7271740436553955,2.253314733505249,1.3929234743118286,1.7855535745620728,-0.08713243901729584,0.6410132646560669,-1.8787434101104736,1.3418110609054565,0.7854527235031128,1.0393407344818115
26,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05451489984989166,0.017075039446353912,0.010358484461903572,0.003117838002771217,0.03162418305873871,0,0.0,0.0,0.02433343231678009,0.9986279606819153,-2.7257449626922607,2.4240996837615967,1.3430691957473755,1.790312647819519,-0.09952440857887268,0.6457470059394836,-1.877819299697876,1.4522465467453003,0.7532153129577637,1.042418122291565
27,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,799.0,1.0,0.05515143647789955,0.017230020835995674,0.010619047097861767,0.004006122719791498,0.04893846809864044,0,0.0,0.0,-0.08693193644285202,1.0086911916732788,-2.7575719356536865,1.8442615270614624,1.2821801900863647,1.6064414978027344,-0.17147238552570343,0.6522542238235474,-1.8983997106552124,1.0773032903671265,0.7138423323631287,0.9235207438468933
28,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05571315065026283,0.01683455891907215,0.010784942656755447,0.003231885904670676,0.012314152903854847,0,0.0,0.0,0.01481714192777872,0.9998831152915955,-2.7856576442718506,2.3900773525238037,1.4085315465927124,1.8544673919677734,-0.002019972074776888,0.6175894737243652,-1.7317659854888916,1.4650872945785522,0.8588240742683411,1.1342616081237793
29,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0517323762178421,0.016941968351602554,0.010054375976324081,0.0029819379662256135,0.02907288260757923,0,0.0,0.0,0.024879498407244682,0.9850806593894958,-2.5866189002990723,2.271165609359741,1.3257207870483398,1.7253373861312866,0.004195159301161766,0.6084466576576233,-1.6088273525238037,1.391640067100525,0.8076750040054321,1.0545028448104858
30,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,897.0,1.0,0.054702065885066986,0.017395295202732086,0.010545521043241024,0.0035057384848233707,0.019612163305282593,0,0.0,0.0,-0.04531707242131233,1.0165132284164429,-2.7351033687591553,2.0002646446228027,1.3261903524398804,1.732141137123108,-0.03916257247328758,0.6278613209724426,-1.700540542602539,1.2243149280548096,0.807965099811554,1.0587053298950195
31,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.051878366619348526,0.017140228301286697,0.01002300251275301,0.0029557638621362102,0.030244389548897743,0,0.0,0.0,-0.004033147357404232,0.9931373000144958,-2.5939183235168457,2.2245044708251953,1.2777661085128784,1.6678187847137451,0.052169181406497955,0.6222431063652039,-1.570504903793335,1.4484435319900513,0.8552713990211487,1.0996559858322144
32,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.058834321796894073,0.01728798821568489,0.010163879953324795,0.003323428478951169,0.03056950308382511,0,0.0,0.0,0.007198705337941647,1.0030584335327148,-2.941716194152832,2.0351898670196533,1.2975270748138428,1.5999712944030762,0.05920641869306564,0.628459095954895,-1.7884151935577393,1.3298298120498657,0.867652416229248,1.057146668434143
33,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,915.0,1.0,0.05521464720368385,0.01737504079937935,0.010099673643708229,0.003473021026227278,0.02589859813451767,0,0.0,0.0,-0.0035426958929747343,1.005262017250061,-2.760732412338257,2.246980905532837,1.3427963256835938,1.6598401069641113,0.05247647315263748,0.6298397183418274,-1.6750210523605347,1.4625259637832642,0.8960155844688416,1.094657063484192
34,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0518573522567749,0.017129383981227875,0.010104408487677574,0.002956437056858282,0.016747187823057175,0,0.0,0.0,-0.017667997628450394,0.9945812225341797,-2.592867612838745,2.0072779655456543,1.3315993547439575,1.683388590812683,0.014229245483875275,0.6104944348335266,-1.566481351852417,1.2571828365325928,0.8424373865127563,1.0583728551864624
35,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.053528960794210434,0.0173928402364254,0.010372561402618885,0.0030055111796013154,0.014269651845097542,0,0.0,0.0,0.019620388746261597,1.0127222537994385,-2.676448106765747,2.068532705307007,1.3422273397445679,1.740386724472046,0.03711762651801109,0.6216297745704651,-1.6177847385406494,1.294782280921936,0.8489610552787781,1.0933594703674316
36,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,887.0,1.0,0.055324286222457886,0.01709887571632862,0.010052086785435677,0.003647746113702933,0.015152671374380589,0,0.0,0.0,-0.002254014601930976,0.9921492338180542,-2.766214370727539,1.9351670742034912,1.2923805713653564,1.6601399183273315,0.023690667003393173,0.6090016961097717,-1.6728851795196533,1.2129197120666504,0.8183640837669373,1.0441023111343384
37,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05518411099910736,0.017012841999530792,0.010823873803019524,0.003167650260847192,0.021468058228492737,0,0.0,0.0,-0.0071419402956962585,1.008533000946045,-2.7592055797576904,2.0689780712127686,1.3703538179397583,1.7584527730941772,-0.06282408535480499,0.6151036620140076,-1.741305947303772,1.2034001350402832,0.7773096561431885,1.0140109062194824
38,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.051511410623788834,0.01689111813902855,0.01019127294421196,0.0029781398438663044,0.026139263063669205,0,0.0,0.0,0.005833540111780167,0.9867081046104431,-2.575570583343506,2.2913293838500977,1.3643221855163574,1.7411656379699707,-0.05491034686565399,0.6017926335334778,-1.6293070316314697,1.3390120267868042,0.7736309766769409,1.0034675598144531
39,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,912.0,1.0,0.054034069180488586,0.01713288202881813,0.010542546398937702,0.003458138636080936,0.023785140365362167,0,0.0,0.0,0.0014691102551296353,1.0062335729599,-2.7017035484313965,2.2267630100250244,1.3960241079330444,1.767044186592102,-0.05757221207022667,0.6137011647224426,-1.706235408782959,1.2996330261230469,0.7929660081863403,1.0192508697509766
40,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.0588834285736084,0.016719402745366096,0.010746865533292294,0.0034393183232787378,0.011289313435554504,0,0.0,0.0,0.0003489241935312748,0.9941161870956421,-2.94417142868042,2.2687699794769287,1.3288795948028564,1.8663055896759033,-0.024291682988405228,0.6104863882064819,-1.8325207233428955,1.368744969367981,0.791558563709259,1.1215916872024536
41,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.056580495089292526,0.016844067722558975,0.01112433709204197,0.0032803471611335283,0.010656343773007393,0,0.0,0.0,-0.0020902249962091446,1.009639859199524,-2.8290247917175293,2.3724920749664307,1.338313341140747,1.850361943244934,-0.025789566338062286,0.6200195550918579,-1.761809229850769,1.4324406385421753,0.7973518371582031,1.1118007898330688
42,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,946.0,1.0,0.0546567365527153,0.016584569588303566,0.011054307222366333,0.003483760987555127,0.021182676777243614,0,0.0,0.0,0.0018849120242521167,0.9969143867492676,-2.732836961746216,2.398787498474121,1.3870184421539307,1.74640953540802,-0.023348430171608925,0.6122048497200012,-1.7027403116226196,1.4485886096954346,0.8272615671157837,1.0479635000228882
43,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05982443690299988,0.01607554405927658,0.011111052706837654,0.003634234800866509,0.026762373745441437,0,0.0,0.0,0.024424735456705093,0.9771032333374023,-2.9912219047546387,2.232193946838379,1.3797240257263184,1.9500352144241333,0.05338989570736885,0.5864661335945129,-1.756628155708313,1.3785126209259033,0.8668526411056519,1.2091584205627441
44,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05822477117180824,0.01681075245141983,0.011546369642019272,0.00338236662884573,0.019741671159863472,0,0.0,0.0,-0.01778228022158146,1.0198893547058105,-2.911238670349121,2.2430827617645264,1.4343526363372803,1.9516156911849976,0.02805686555802822,0.6121467351913452,-1.708621621131897,1.385048270225525,0.8996412754058838,1.2101070880889893
45,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,898.0,1.0,0.06143373250961304,0.016739903017878532,0.011057241819798946,0.004086745926192096,0.017803993076086044,0,0.0,0.0,-0.00757446838542819,1.0034644603729248,-3.0716867446899414,2.2726480960845947,1.4166696071624756,1.8868941068649292,0.03418368846178055,0.6022883653640747,-1.8049238920211792,1.4027936458587646,0.8890277743339539,1.1712605953216553
46,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05184564366936684,0.016448866575956345,0.011178109794855118,0.003078054719580116,0.015354585833847523,0,0.0,0.0,0.035100601613521576,0.9940908551216125,-2.592282295227051,2.468018054962158,1.4962162971496582,2.020425796508789,-0.03257770091295242,0.58774334192276,-1.5859839916229248,1.4058533906936646,0.8312880992889404,1.141220211982727
47,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05539597570896149,0.0169487614184618,0.011210356839001179,0.003191833974921359,0.029730575159192085,0,0.0,0.0,-0.027574904263019562,1.0160080194473267,-2.769798755645752,2.228532552719116,1.4325084686279297,1.875282645225525,-0.06963378936052322,0.6007016897201538,-1.6909382343292236,1.2642607688903809,0.7936217188835144,1.0554063320159912
48,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,825.0,1.0,0.052004363387823105,0.016543637961149216,0.01076018437743187,0.003810261791992882,0.03293906897306442,0,0.0,0.0,-0.00934100616723299,0.9871306419372559,-2.6002182960510254,2.251955986022949,1.4106167554855347,1.6984575986862183,-0.058853231370449066,0.583628237247467,-1.5906760692596436,1.2781094312667847,0.7806785106658936,0.9508607387542725
49,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05358829349279404,0.016441207379102707,0.010954351164400578,0.003182997249373103,0.011909158900380135,0,0.0,0.0,0.029864318668842316,0.9876970648765564,-2.679414749145508,2.2180726528167725,1.4542105197906494,1.8644038438796997,0.0005887784063816071,0.585979163646698,-1.6067672967910767,1.2988049983978271,0.8456222414970398,1.088981032371521
50,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.062331221997737885,0.016845038160681725,0.01126974355429411,0.0036135468142924326,0.011132072657346725,0,0.0,0.0,-0.025318503379821777,1.0133893489837646,-3.1165611743927,2.3566181659698486,1.476741909980774,1.8868616819381714,-0.03214998170733452,0.6012217998504639,-1.8661167621612549,1.3810009956359863,0.8589897155761719,1.1023048162460327
51,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,861.0,1.0,0.0603245347738266,0.016374699771404266,0.011426573619246483,0.004278755603132715,0.01261333841830492,0,0.0,0.0,-0.0054064467549324036,0.9987460374832153,-3.0162267684936523,2.4177820682525635,1.3900845050811768,1.8177424669265747,-0.02033659629523754,0.5925342440605164,-1.8065905570983887,1.4172883033752441,0.8075777292251587,1.06129789352417
52,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.055217817425727844,0.016387589275836945,0.011019183322787285,0.0032905175326380254,0.01786663942039013,0,0.0,0.0,0.0011508343741297722,0.9877214431762695,-2.7608909606933594,2.4069480895996094,1.402875542640686,1.8744083642959595,0.006765044294297695,0.5764314532279968,-1.6051548719406128,1.4107815027236938,0.8248076438903809,1.0999927520751953
53,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06399533152580261,0.016842905431985855,0.01106213964521885,0.0037104905205062426,0.013384482823312283,0,0.0,0.0,-0.017841383814811707,1.007725477218628,-3.1997666358947754,2.375154972076416,1.4411505460739136,1.9277037382125854,-0.004318762104958296,0.5881056785583496,-1.861281394958496,1.3922271728515625,0.8471448421478271,1.1310958862304688
54,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,974.0,1.0,0.05963558703660965,0.016983287408947945,0.010756406001746655,0.0036051621107897423,0.024455366656184196,0,0.0,0.0,0.017547329887747765,1.005367398262024,-2.9817793369293213,2.278419256210327,1.441537618637085,1.8446123600006104,0.016333991661667824,0.5867295861244202,-1.7340646982192993,1.3357723951339722,0.8473707437515259,1.082603931427002
55,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.056229423731565475,0.017134014517068863,0.011166472919285297,0.0032048266655869914,0.025446634739637375,0,0.0,0.0,0.012322156690061092,1.0228523015975952,-2.8114712238311768,2.600764274597168,1.4527615308761597,1.952219009399414,0.018850045278668404,0.5916524529457092,-1.614527702331543,1.5160926580429077,0.8520489931106567,1.1409519910812378
56,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05502460524439812,0.016172077506780624,0.010554117150604725,0.003322700255205465,0.010280296206474304,0,0.0,0.0,0.00233019283041358,0.9658920168876648,-2.751230239868164,2.3618290424346924,1.3555958271026611,1.7820080518722534,0.013070357963442802,0.5587047338485718,-1.5796823501586914,1.3778843879699707,0.7958450317382812,1.0424962043762207
57,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,873.0,1.0,0.05161850154399872,0.017072364687919617,0.010900303721427917,0.003463358791972874,0.022897005081176758,0,0.0,0.0,-0.017186742275953293,1.0130378007888794,-2.580925226211548,2.4568352699279785,1.4234119653701782,1.9803842306137085,0.001781100989319384,0.5859753489494324,-1.4811720848083496,1.4328391551971436,0.8350722193717957,1.1572437286376953
58,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.060142043977975845,0.016856634989380836,0.011266171932220459,0.0034842342412493175,0.014303574338555336,0,0.0,0.0,0.03153705969452858,1.0135979652404785,-3.0071022510528564,2.994992971420288,1.5091428756713867,1.970078468322754,-0.02232290990650654,0.5870028734207153,-1.7820837497711182,1.693897008895874,0.8333998918533325,1.100340485572815
59,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.06367436796426773,0.017035245895385742,0.011166755110025406,0.0036501967947494174,0.030231989920139313,0,0.0,0.0,-0.019688714295625687,1.018607497215271,-3.18371844291687,2.327603816986084,1.463937520980835,1.8191956281661987,-0.05198919028043747,0.5899040699005127,-1.8843671083450317,1.3073933124542236,0.8072201609611511,1.0129600763320923
60,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,949.0,1.0,0.056870028376579285,0.015823861584067345,0.011025230400264263,0.003787082154326501,0.014482182450592518,0,0.0,0.0,-0.012784753926098347,0.9645582437515259,-2.843501567840576,2.375117301940918,1.4269572496414185,1.8440529108047485,-0.047990914434194565,0.5586026310920715,-1.6873379945755005,1.3349097967147827,0.7858039140701294,1.0273555517196655
61,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.057498957961797714,0.016621652990579605,0.011309833265841007,0.003378203489532124,0.03414727374911308,0,0.0,0.0,0.06718461215496063,1.003312587738037,-2.874948024749756,2.7124857902526855,1.5074725151062012,1.9742203950881958,0.05078953877091408,0.5844045281410217,-1.6629291772842407,1.591611385345459,0.8897212147712708,1.1615902185440063
62,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.07273053377866745,0.016344062983989716,0.011144275777041912,0.004345670471461433,0.016065413132309914,0,0.0,0.0,-0.035997673869132996,0.9887688755989075,-3.6365268230438232,2.4634034633636475,1.365733027458191,1.989637017250061,-0.009311561472713947,0.5759331583976746,-2.106529712677002,1.446527123451233,0.8071615695953369,1.1705700159072876
63,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,878.0,1.0,0.06269519031047821,0.0167396143078804,0.011179898865520954,0.00426573920176857,0.013859255239367485,0,0.0,0.0,-0.03637286648154259,1.0062237977981567,-3.1347596645355225,2.3357253074645996,1.418867588043213,1.8004662990570068,-0.009530105628073215,0.5861002206802368,-1.8142629861831665,1.3721578121185303,0.8381111025810242,1.0603827238082886
64,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.05724886804819107,0.016271712258458138,0.011212765239179134,0.0034358460139467333,0.010706189088523388,0,0.0,0.0,-0.004769466817378998,0.9883629083633423,-2.862443447113037,2.6028859615325928,1.4763801097869873,1.916633129119873,-0.014900876209139824,0.574274480342865,-1.6753123998641968,1.5002409219741821,0.8457004427909851,1.1015032529830933
65,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,1024.0,1.0,0.057297367602586746,0.016688870266079903,0.011384901590645313,0.0033528009779744323,0.01269506011158228,0,0.0,0.0,0.018118303269147873,1.0102909803390503,-2.864868402481079,2.6125872135162354,1.501715898513794,1.977882742881775,-0.0016022641211748123,0.5870155096054077,-1.676721453666687,1.5058776140213013,0.860421359539032,1.1370915174484253
66,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,911.0,1.0,0.051303405314683914,0.016691245138645172,0.0110869025811553,0.0033739533151005514,0.017511708661913872,0,0.0,0.0,-0.015004570595920086,1.0021640062332153,-2.5651702880859375,2.1922225952148438,1.4476017951965332,1.9104993343353271,-0.020847847685217857,0.5822934508323669,-1.502586007118225,1.261630654335022,0.8289791345596313,1.0979392528533936
